관리번호,소재지도로명주소,소재지지번주소,위도,경도,상세위치,제설함규격,염화칼슘주머니수,염화칼슘배치량,모래주머니수,모래배치량,관리기관명,데이터기준일자
응암2-013,서울특별시 은평구 응암로14길 11,,37.59025456,126.9186182,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-002,서울특별시 은평구 가좌로11길 10,,37.596386,126.9071879,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-003,서울특별시 은평구 가좌로11길 28-9,,37.59583412,126.905082,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-004,서울특별시 은평구 가좌로11길 23,,37.59578809,126.9060016,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-005,서울특별시 은평구 가좌로11길 29-2,,37.595469,126.905311,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-006,서울특별시 은평구 가좌로11가길 22-4,,37.597334,126.9054846,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-007,서울특별시 은평구 가좌로11가길 26-3,,37.5972042,126.9051313,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-008,서울특별시 은평구 가좌로11가길 18-1,,37.59722417,126.905894,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-009,서울특별시 은평구 가좌로11가길 12-11,,37.59757455,126.905882,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-010,서울특별시 은평구 가좌로11가길 24,,37.597073,126.905444,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-011,서울특별시 은평구 가좌로11가길 28-1,,37.59705722,126.9048723,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-012,서울특별시 은평구 가좌로11가길 41,,37.596665,126.9035756,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-013,서울특별시 은평구 가좌로11가길 31,,37.59680713,126.9044556,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-014,서울특별시 은평구 가좌로11가길 40-9,,37.597086,126.903518,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-015,서울특별시 은평구 가좌로11가길 39,,37.596667,126.903622,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-016,서울특별시 은평구 가좌로11나길 34,,37.596016,126.904364,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-017,서울특별시 은평구 가좌로11나길 20-1,,37.596447,126.905474,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-018,서울특별시 은평구 가좌로11나길 10-1,,37.59688208,126.906396,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-019,서울특별시 은평구 은평터널로 182-47,,37.594442,126.9097356,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-020,서울특별시 은평구 은평터널로 169-9,,37.59403521,126.9072539,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-021,서울특별시 은평구 은평터널로 169-23,,37.59428244,126.906381,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-022,서울특별시 은평구 은평터널로 121-14,,37.59000915,126.9039031,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-023,서울특별시 은평구 은평터널로13길 21,,37.595332,126.9064791,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-024,서울특별시 은평구 은평터널로13길 14,,37.59570285,126.9073718,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-025,서울특별시 은평구 은평터널로11길 12,,37.595018,126.907264,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-026,서울특별시 은평구 은평터널로11길 22,,37.594761,126.906282,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-027,서울특별시 은평구 은평터널로9길 22,,37.59421936,126.9055432,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-028,서울특별시 은평구 은평터널로9가길 14,,37.595189,126.9060371,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-029,서울특별시 은평구 은평터널로9가길 9-11,,37.594728,126.905417,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-030,서울특별시 은평구 은평터널로7길 17-2,,37.592391,126.9044129,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-031,서울특별시 은평구 은평터널로7길 41,,37.592632,126.901898,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-032,서울특별시 은평구 은평터널로7길 39-17,,37.592581,126.901246,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-033,서울특별시 은평구 은평터널로7길 31,,37.592385,126.902951,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-034,서울특별시 은평구 은평터널로7가길 20-17,,37.59219647,126.9015921,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-035,서울특별시 은평구 은평터널로7가길 13,,37.59171098,126.9028478,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-036,서울특별시 은평구 은평터널로7가길 14-20,,37.59241339,126.9019701,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-037,서울특별시 은평구 은평터널로5길 11,,37.59149583,126.9044096,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-038,서울특별시 은평구 은평터널로5길 14,,37.5917764,126.9042904,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-039,서울특별시 은평구 은평터널로5길 20-8,,37.59194199,126.9036153,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-040,서울특별시 은평구 은평터널로5길 37-12,,37.591364,126.902859,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-041,서울특별시 은평구 은평터널로5길 22,,37.59153723,126.9035709,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-042,서울특별시 은평구 은평터널로5길 37,,37.59119095,126.9030944,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-043,서울특별시 은평구 은평터널로5길 33,,37.59078222,126.9032676,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-044,서울특별시 은평구 은평터널로5길 22-4,,37.59164741,126.9033378,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-045,서울특별시 은평구 은평터널로5길 24,,37.591351,126.9033666,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-046,서울특별시 은평구 은평터널로5길 21,,37.591482,126.9037425,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
신사2-047,서울특별시 은평구 은평터널로 173-13,,37.594451,126.907233,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-001,서울특별시 은평구 증산서길 125-3,,37.58625776,126.9100626,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-002,서울특별시 은평구 증산로9길 20-23,,37.5865593,126.908698,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-003,서울특별시 은평구 증산로11길 35,,37.58720223,126.9091776,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-004,서울특별시 은평구 증산로13가길 10,,37.588985,126.910047,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-005,서울특별시 은평구 증산로13길 40,,37.58768375,126.9086366,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-006,서울특별시 은평구 증산로13가길 10-1,,37.589093,126.910067,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-007,서울특별시 은평구 증산로9길 32-49,,37.58729047,126.9082868,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-008,서울특별시 은평구 증산로13길 44-5,,37.587675,126.9076967,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-009,서울특별시 은평구 증산로9길 31-6,,37.58623019,126.907064,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-010,서울특별시 은평구 증산로9길 38,,37.58650258,126.9068346,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-011,서울특별시 은평구 증산로9길 36-5,,37.58736143,126.906523,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-012,서울특별시 은평구 증산로9길 44-21,,37.586852,126.9056866,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-013,서울특별시 은평구 증산로9길 46-16,,37.586491,126.905841,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-014,서울특별시 은평구 증산로5길 36-15,,37.585162,126.9057754,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-015,서울특별시 은평구 증산로5길 37-9,,37.584792,126.9044639,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-016,,서울특별시 은평구 증산동 산21-2,37.585048,126.904183,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-017,서울특별시 은평구 증산로5길 27-30,,37.58344275,126.9041008,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-018,서울특별시 은평구 증산로3길 26,,37.581927,126.903012,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-019,서울특별시 은평구 증산로5길 35-27,,37.58427698,126.9031454,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-020,서울특별시 은평구 증산로9길 26-25,,37.587009,126.908737,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-021,서울특별시 은평구 증산서길 125-39,,37.586027,126.908935,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-022,서울특별시 은평구 증산로5길 42,,37.585105,126.904958,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-044,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-045,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-046,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-003,서울특별시 은평구 통일로 1031-41,,37.63472032,126.9121979,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-004,서울특별시 은평구 통일로 691,,37.60780455,126.9319173,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-005,서울특별시 은평구 연서로44길 30,,37.62769875,126.9346803,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-006,서울특별시 은평구 연서로44길 30,,37.62769875,126.9346803,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-007,서울특별시 은평구 연서로44길 51,,37.62710859,126.9376445,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-008,서울특별시 은평구 연서로46길 7,,37.63396525,126.9326829,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-023,서울특별시 은평구 증산로9길 50-4,,37.585909,126.905951,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-024,서울특별시 은평구 증산로13가길 30,,37.58853437,126.908193,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-025,서울특별시 은평구 증산로9길 32-30,,37.587274,126.908531,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
증산-026,서울특별시 은평구 증산서길 89,,37.584347,126.907035,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-001,서울특별시 은평구 수색로22길 25-24,,37.58792578,126.8885244,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-002,서울특별시 은평구 수색로22나길 27-1,,37.58765622,126.8881649,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-003,서울특별시 은평구 증산로1길 26,,37.58109371,126.9011418,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-004,서울특별시 은평구 수색로22길 14,,37.58667137,126.8894317,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-005,서울특별시 은평구 수색로22가길 7,,37.58622752,126.8903734,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-006,서울특별시 은평구 수색로 346,,37.586959,126.8878328,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-007,서울특별시 은평구 수색로 350-3,,37.58740298,126.887376,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-020,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-021,서울특별시 은평구 의상봉길 12,,37.653179,126.9399768,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-022,서울특별시 은평구 의상봉길 39,,37.65298551,126.943326,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-023,서울특별시 은평구 대서문길 70-7,,37.650689,126.944869,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-024,서울특별시 은평구 대서문길 25-12,,37.656373,126.9488693,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-025,서울특별시 은평구 대서문길 45-11,,37.65514078,126.950474,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-014,서울특별시 은평구 은평터널로 64,,37.58639644,126.900929,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-015,서울특별시 은평구 은평터널로 65,,37.58690845,126.8992289,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-016,서울특별시 은평구 수색로22나길 24-14,,37.58750455,126.8886109,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-017,서울특별시 은평구 수색로16길 21,,37.58517215,126.8960121,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-018,서울특별시 은평구 수색로200 DMC센터럴자이 2차 정문,,37.581562,126.904044,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-019,서울특별시 은평구 수색로200 1단지 상가,,37.579411,126.901301,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-020,서울특별시 은평구 수색로200 DMC센터럴자이 2차 후문,,37.580389,126.902722,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-021,서울특별시 은평구 수색로200 DMC센터럴자이 4차 후문,,37.580502,126.902531,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-022,,서울특별시 은평구 증산동221-1 수색성당,37.579337,126.902004,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-001,서울특별시 은평구 통일로 1079-31,,37.63742947,126.9139946,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-002,서울특별시 은평구 통일로 1079-31,,37.63742947,126.9139946,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-038,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-039,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-040,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-041,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-042,서울특별시 은평구 대서문길 15-7,,37.656957,126.9478926,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-043,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-009,서울특별시 은평구 연서로 456,,37.63513749,126.9332644,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-010,서울특별시 은평구 연서로 487,,37.64003565,126.9346269,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-011,서울특별시 은평구 연서로48길 12,,37.63714222,126.935903,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-012,서울특별시 은평구 연서로48길 30,,37.63787539,126.9385449,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-013,서울특별시 은평구 연서로48길 50-6,,37.63880459,126.9395415,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-014,서울특별시 은평구 연서로48길 74,,37.64104135,126.9413951,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-015,서울특별시 은평구 진관길 73,,37.63785684,126.9465133,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-016,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-017,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-018,서울특별시 은평구 연서로54길 20,,37.64372859,126.9412867,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-019,서울특별시 은평구 연서로54길 127,,37.64229026,126.9524854,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-047,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-048,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-049,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-050,서울특별시 은평구 연서로54길 117,,37.64250928,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-051,서울특별시 은평구 연서로54길 117,,37.642508,126.9514609,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-026,서울특별시 은평구 대서문길 42-9,,37.654789,126.949337,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-027,서울특별시 은평구 진관4로 78-38,,37.64413603,126.9311452,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-028,서울특별시 은평구 진관4로 48-50,,37.64320408,126.9292088,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-029,서울특별시 은평구 진관4로 48-84,,37.63967793,126.9276412,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-030,서울특별시 은평구 진관4로 48-84,,37.63967793,126.9276412,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-031,서울특별시 은평구 진관4로 36,,37.64425564,126.9257277,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-032,서울특별시 은평구 진관4로 26,,37.64333857,126.9243825,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-033,서울특별시 은평구 진관4로 18-19,,37.64151872,126.9238932,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-034,서울특별시 은평구 진관3로 22,,37.63894399,126.9191768,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-035,서울특별시 은평구 통일로 1093,,37.64013879,126.9154553,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-036,서울특별시 은평구 진관2로 57-7,,37.63437375,126.9232361,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
진관-037,서울특별시 은평구 진관2로 57-23,,37.63513448,126.9253782,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-008,서울특별시 은평구 수색로22길 21,,37.587381,126.8893491,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-009,서울특별시 은평구 수색로22가길 6-8,,37.58581776,126.889999,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-010,서울특별시 은평구 수색로22길 27,,37.5877597,126.8896512,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-011,서울특별시 은평구 은평터널로 27,,37.58474737,126.8983327,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-012,서울특별시 은평구 수색로 300,,37.58507857,126.8903785,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
수색-013,서울특별시 은평구 수색로22가길 4,,37.58608044,126.8898529,이면도로 옆,770*490*570,5,50,0,0,서울특별시 은평구청,2025-06-26
